216;250;84;237;land;false;plains;1
217;152;234;197;land;false;plains;1
218;103;173;252;land;false;plains;1
219;172;235;106;land;false;plains;1
220;216;242;64;land;false;plains;1
221;163;200;207;land;false;plains;1
222;140;200;236;land;true;plains;1
223;235;239;227;land;false;plains;1
224;126;196;211;land;false;plains;1
225;209;244;209;land;false;plains;1
226;220;173;148;land;true;plains;1
227;166;199;235;land;false;plains;1
228;218;110;231;land;false;plains;1
229;92;231;213;land;false;plains;1
230;219;210;81;land;false;plains;1
231;152;152;229;land;false;plains;1
232;127;177;229;land;false;plains;1
233;131;224;199;land;false;plains;1
234;179;239;238;land;false;plains;1
235;190;128;199;land;false;plains;1
236;213;97;233;land;false;plains;1
237;221;237;56;land;false;plains;1
238;169;242;117;land;false;plains;1
239;198;106;230;land;true;plains;1
240;136;229;253;land;true;plains;1
241;169;177;166;land;false;plains;1
242;169;124;234;land;false;plains;1
243;226;137;196;land;false;plains;1
244;161;136;214;land;true;plains;1
245;97;198;211;land;false;plains;1
246;202;216;143;land;true;plains;1
247;183;189;173;land;true;plains;1
248;243;109;235;land;true;plains;1
249;204;241;224;land;true;plains;1
250;244;184;219;land;false;plains;1
251;191;154;205;land;false;plains;1
252;222;228;219;land;false;plains;1
253;107;208;224;land;false;plains;1
254;233;154;200;land;false;plains;1
255;202;95;210;land;false;plains;1
256;63;234;236;land;false;plains;1
257;248;244;186;land;false;plains;1
258;209;172;144;land;true;plains;1
259;89;237;235;land;false;plains;1
260;154;222;210;land;false;plains;1
261;131;227;172;land;false;plains;1
262;154;235;164;land;false;plains;1
263;228;226;232;land;false;plains;1
264;165;235;219;land;false;plains;1
265;178;136;230;land;false;plains;1
266;227;163;162;land;true;plains;1
267;202;231;231;land;false;plains;1
268;164;134;250;land;false;plains;1
269;116;210;240;land;false;plains;1
270;196;235;148;land;true;plains;1
271;180;198;215;land;true;plains;1
272;47;226;240;land;true;plains;1
273;218;173;160;land;false;plains;1
274;134;161;222;land;false;plains;1
275;226;162;198;land;false;plains;1
276;239;143;234;land;false;plains;1
277;250;155;252;land;true;plains;1
278;248;159;183;land;false;plains;1
279;163;184;236;land;false;plains;1
280;146;194;237;land;false;plains;1
281;215;118;199;land;false;plains;1
282;65;252;243;land;false;plains;1
283;161;130;220;land;false;plains;1
284;248;76;207;land;true;plains;1
285;229;208;165;land;false;plains;1
286;146;131;242;land;true;plains;1
287;205;190;110;land;false;plains;1
288;210;101;245;land;true;plains;1
289;99;182;250;land;false;plains;1
290;165;230;190;land;false;plains;1
291;229;235;106;land;false;plains;1
292;242;166;187;land;false;plains;1
293;215;176;166;land;true;plains;1
294;157;156;199;land;false;plains;1
295;233;177;240;land;false;plains;1
296;254;133;123;land;false;plains;1
297;247;99;195;land;false;plains;1
298;125;231;237;land;true;plains;1
299;223;144;242;land;false;plains;1
300;165;253;198;land;false;plains;1
301;229;250;36;land;true;plains;1
302;144;199;219;land;true;plains;1
303;151;226;174;land;true;plains;1
304;206;239;139;land;false;plains;1
305;222;202;149;land;true;plains;1
306;251;218;44;land;true;plains;1
307;183;216;194;land;false;plains;1
308;233;230;49;land;false;plains;1
309;221;211;232;land;false;plains;1
310;219;136;246;land;false;plains;1
311;169;220;185;land;true;plains;1
312;202;163;149;land;false;plains;1
313;249;33;223;land;false;plains;1
314;227;198;119;land;false;plains;1
315;132;203;238;land;true;plains;1
316;231;108;239;land;true;plains;1
317;157;220;144;land;true;plains;1
318;107;230;169;land;true;plains;1
319;187;78;251;land;true;plains;1
320;94;249;160;land;false;plains;1
321;206;111;251;land;false;plains;1
322;132;248;154;land;true;plains;1
323;224;253;32;land;false;plains;1
324;222;219;252;land;true;plains;1
325;194;197;204;land;false;plains;1
326;200;214;248;land;false;plains;1
327;195;236;216;land;false;plains;1
328;195;135;213;land;false;plains;1
329;180;243;130;land;false;plains;1
330;212;219;154;land;true;plains;1
331;150;146;249;land;false;plains;1
332;242;196;147;land;false;plains;1
333;242;118;247;land;false;plains;1
334;131;232;242;land;false;plains;1
335;72;220;221;land;true;plains;1
336;192;208;112;land;false;plains;1
337;223;191;217;land;false;plains;1
338;95;199;214;land;true;plains;1
339;203;88;219;land;false;plains;1
340;183;254;156;land;false;plains;1
341;171;178;231;land;true;plains;1
342;116;254;133;land;true;plains;1
343;112;221;203;land;false;plains;1
344;238;198;218;land;false;plains;1
345;231;100;218;land;false;plains;1
346;117;189;239;land;true;plains;1
347;226;241;239;land;false;plains;1
348;254;220;127;land;false;plains;1
349;248;190;69;land;false;plains;1
350;174;227;124;land;false;plains;1
351;240;91;202;land;false;plains;1
352;168;251;114;land;false;plains;1
353;129;249;244;land;false;plains;1
354;195;190;228;land;false;plains;1
355;170;216;213;land;false;plains;1
356;254;153;232;land;false;plains;1
357;119;245;244;land;false;plains;1
358;173;206;124;land;false;plains;1
359;154;157;212;land;false;plains;1
360;175;236;112;land;false;plains;1
361;209;113;187;land;false;plains;1
362;241;242;129;land;false;plains;1
363;209;254;225;land;false;plains;1
364;87;246;254;land;false;plains;1
365;246;230;187;land;true;plains;1
366;177;229;214;land;true;plains;1
367;160;232;245;land;false;plains;1
368;176;145;200;land;false;plains;1
369;228;233;81;land;false;plains;1
370;252;113;184;land;false;plains;1
371;205;222;94;land;false;plains;1
372;252;198;123;land;false;plains;1
373;232;116;174;land;true;plains;1
374;238;232;173;land;false;plains;1
375;189;137;199;land;true;plains;1
376;233;233;155;land;true;plains;1
377;60;253;211;land;false;plains;1
378;177;179;153;land;false;plains;1
379;163;237;165;land;false;plains;1
380;218;204;85;land;false;plains;1
381;230;241;84;land;false;plains;1
382;239;250;229;land;false;plains;1
383;135;245;195;land;false;plains;1
384;201;235;68;land;false;plains;1
385;231;244;136;land;false;plains;1
386;133;235;139;land;false;plains;1
387;252;167;141;land;false;plains;1
388;191;216;144;land;true;plains;1
389;237;190;115;land;false;plains;1
390;253;212;159;land;false;plains;1
391;157;202;207;land;false;plains;1
392;172;222;244;land;false;plains;1
393;195;160;178;land;false;plains;1
394;185;240;203;land;true;plains;1
395;131;239;211;land;false;plains;1
396;62;254;189;land;false;plains;1
397;213;223;188;land;false;plains;1
398;224;60;228;land;false;plains;1
399;163;198;237;land;true;plains;1
400;192;247;95;land;true;plains;1
401;220;196;206;land;false;plains;1
402;133;239;236;land;true;plains;1
403;251;249;20;land;false;plains;1
404;191;74;244;land;false;plains;1
405;251;165;202;land;false;plains;1
406;209;176;194;land;false;plains;1
407;252;153;203;land;false;plains;1
408;142;150;250;land;false;plains;1
409;98;187;250;land;false;plains;1
410;119;235;192;land;false;plains;1
411;95;250;166;land;false;plains;1
412;239;91;242;land;false;plains;1
413;251;233;200;land;false;plains;1
414;156;146;232;land;false;plains;1
415;157;166;236;land;true;plains;1
416;177;230;122;land;true;plains;1
417;223;189;157;land;false;plains;1
418;112;236;226;land;false;plains;1
419;169;232;174;land;false;plains;1
420;242;195;162;land;false;plains;1
421;53;253;196;land;true;plains;1
422;37;253;221;land;false;plains;1
423;203;173;237;land;false;plains;1
424;207;221;206;land;false;plains;1
425;170;170;164;land;false;plains;1
426;229;67;221;land;false;plains;1
427;237;168;189;land;false;plains;1
428;227;186;150;land;true;plains;1
429;102;244;172;land;false;plains;1
430;242;194;225;land;false;plains;1
431;207;110;219;land;false;plains;1
432;74;251;230;land;true;plains;1
433;208;117;253;land;true;plains;1
434;209;71;250;land;false;plains;1
435;196;148;198;land;false;plains;1
436;241;152;196;land;false;plains;1
437;233;217;160;land;false;plains;1
438;225;216;203;land;false;plains;1
439;217;137;207;land;false;plains;1
440;237;177;174;land;false;plains;1
441;254;191;220;land;true;plains;1
442;133;210;223;land;true;plains;1
443;249;119;142;land;false;plains;1
444;186;138;202;land;false;plains;1
445;244;195;146;land;false;plains;1
446;196;157;206;land;false;plains;1
447;156;243;152;land;false;plains;1
448;206;206;100;land;false;plains;1
449;188;233;198;land;false;plains;1
450;106;185;253;land;false;plains;1
451;237;242;171;land;true;plains;1
452;233;139;246;land;true;plains;1
453;233;233;139;land;false;plains;1
454;233;218;240;land;true;plains;1
455;145;251;184;land;true;plains;1
456;193;200;191;land;true;plains;1
457;135;179;222;land;false;plains;1
458;209;251;191;land;true;plains;1
459;196;82;231;land;false;plains;1
460;121;170;214;land;false;plains;1
461;246;196;246;land;true;plains;1
462;201;139;191;land;false;plains;1
463;142;152;217;land;false;plains;1
464;233;115;239;land;true;plains;1
465;195;164;220;land;false;plains;1
466;164;172;239;land;false;plains;1
467;192;125;253;land;false;plains;1
468;238;250;147;land;false;plains;1
469;138;254;180;land;false;plains;1
470;224;202;203;land;false;plains;1
471;92;189;249;land;true;plains;1
472;136;188;253;land;false;plains;1
473;245;163;182;land;true;plains;1
474;218;239;71;land;false;plains;1
475;91;242;225;land;false;plains;1
476;249;205;88;land;false;plains;1
477;163;166;220;land;false;plains;1
478;103;201;239;land;false;plains;1
479;118;199;229;land;true;plains;1
480;233;209;223;land;false;plains;1
481;235;236;40;land;true;plains;1
482;195;231;127;land;true;plains;1
483;202;229;251;land;false;plains;1
484;60;218;237;land;false;plains;1
485;166;147;248;land;false;plains;1
486;229;241;217;land;false;plains;1
487;173;236;215;land;false;plains;1
488;182;179;236;land;false;plains;1
489;136;228;210;land;true;plains;1
490;204;229;138;land;true;plains;1
491;103;209;248;land;true;plains;1
492;106;233;248;land;false;plains;1
493;246;216;149;land;false;plains;1
494;98;174;235;land;true;plains;1
495;129;202;179;land;false;plains;1
496;177;189;236;land;false;plains;1
497;207;137;216;land;false;plains;1
498;229;141;159;land;false;plains;1
499;100;198;242;land;true;plains;1
500;152;187;201;land;true;plains;1
501;202;243;107;land;false;plains;1
502;187;228;240;land;false;plains;1
503;246;184;170;land;false;plains;1
504;168;144;245;land;true;plains;1
505;185;238;108;land;true;plains;1
506;204;159;185;land;true;plains;1
507;221;97;239;land;true;plains;1
508;153;246;130;land;true;plains;1
509;215;222;230;land;false;plains;1
510;240;106;158;land;false;plains;1
511;107;207;207;land;false;plains;1
512;163;163;187;land;false;plains;1
513;216;196;157;land;true;plains;1
514;243;222;95;land;false;plains;1
515;230;236;177;land;false;plains;1
516;189;226;163;land;false;plains;1
517;199;242;195;land;false;plains;1
518;250;182;175;land;false;plains;1
519;168;155;178;land;false;plains;1
520;216;172;167;land;false;plains;1
521;221;143;195;land;true;plains;1
522;248;143;254;land;true;plains;1
523;126;183;196;land;false;plains;1
524;227;235;199;land;false;plains;1
525;168;251;230;land;false;plains;1
526;163;211;170;land;true;plains;1
527;216;197;98;land;true;plains;1
528;228;62;211;land;false;plains;1
529;129;252;153;land;false;plains;1
530;209;168;239;land;false;plains;1
531;202;196;233;land;true;plains;1
532;167;221;203;land;false;plains;1
533;237;210;106;land;false;plains;1
534;106;205;221;land;false;plains;1
535;179;208;159;land;false;plains;1
536;172;187;148;land;true;plains;1
537;104;175;253;land;false;plains;1
538;233;208;193;land;false;plains;1
539;222;247;93;land;true;plains;1
540;96;234;192;land;false;plains;1
541;124;249;200;land;true;plains;1
542;249;77;216;land;false;plains;1
543;211;171;229;land;false;plains;1
544;234;105;221;land;false;plains;1
545;213;143;220;land;false;plains;1
546;214;192;222;land;false;plains;1
547;73;210;250;land;false;plains;1
548;212;238;106;land;false;plains;1
549;242;232;245;land;true;plains;1
550;236;246;252;land;false;plains;1
551;102;203;227;land;false;plains;1
552;214;236;170;land;true;plains;1
553;176;172;181;land;false;plains;1
554;170;253;91;land;false;plains;1
555;127;177;202;land;false;plains;1
556;221;92;196;land;false;plains;1
557;214;163;224;land;false;plains;1
558;221;248;99;land;false;plains;1
559;252;120;178;land;true;plains;1
560;180;235;157;land;false;plains;1
561;196;98;252;land;true;plains;1
562;35;243;254;land;false;plains;1
563;235;162;144;land;false;plains;1
564;216;237;223;land;false;plains;1
565;68;187;246;land;false;plains;1
566;172;205;165;land;false;plains;1
567;242;167;246;land;true;plains;1
568;152;226;237;land;false;plains;1
569;167;232;169;land;false;plains;1
570;189;246;233;land;true;plains;1
571;193;142;207;land;false;plains;1
572;163;191;193;land;true;plains;1
573;226;232;90;land;true;plains;1
574;177;171;225;land;false;plains;1
575;180;227;214;land;false;plains;1
576;176;146;240;land;false;plains;1
577;193;243;206;land;false;plains;1
578;234;101;192;land;false;plains;1
579;253;198;130;land;false;plains;1
580;121;191;201;land;false;plains;1
581;217;254;242;land;false;plains;1
582;58;190;254;land;false;plains;1
583;199;133;188;land;true;plains;1
584;222;220;131;land;false;plains;1
585;34;227;245;land;false;plains;1
586;132;204;194;land;false;plains;1
587;179;104;225;land;false;plains;1
588;238;228;210;land;false;plains;1
589;163;247;95;land;false;plains;1
590;142;224;152;land;false;plains;1
591;128;190;237;land;false;plains;1
592;149;253;243;land;true;plains;1
593;121;153;252;land;false;plains;1
594;207;161;216;land;true;plains;1
595;155;251;128;land;false;plains;1
596;196;95;240;land;false;plains;1
597;186;82;241;land;false;plains;1
598;223;88;254;land;false;plains;1
599;113;252;220;land;false;plains;1
600;178;155;184;land;false;plains;1
601;145;254;203;land;false;plains;1
602;90;186;254;land;false;plains;1
603;187;224;236;land;true;plains;1
604;123;200;252;land;false;plains;1
605;151;247;106;land;false;plains;1
606;126;190;222;land;false;plains;1
607;72;238;192;land;false;plains;1
608;4;246;252;land;false;plains;1
609;93;194;229;land;false;plains;1
610;134;203;238;land;false;plains;1
611;217;225;84;land;false;plains;1
612;235;229;104;land;true;plains;1
613;246;221;108;land;false;plains;1
614;223;241;107;land;true;plains;1
615;237;152;252;land;true;plains;1
616;153;220;190;land;false;plains;1
617;245;207;140;land;true;plains;1
618;242;193;167;land;true;plains;1
619;216;167;152;land;false;plains;1
620;250;205;190;land;true;plains;1
621;241;238;193;land;false;plains;1
622;235;117;179;land;true;plains;1
623;237;224;171;land;false;plains;1
624;200;215;92;land;true;plains;1
625;251;56;238;land;false;plains;1
626;245;241;77;land;true;plains;1
627;157;236;170;land;false;plains;1
628;227;148;247;land;false;plains;1
629;253;145;126;land;false;plains;1
630;72;223;251;land;false;plains;1
631;127;236;144;land;false;plains;1
632;119;223;190;land;false;plains;1
633;249;210;244;land;true;plains;1
634;222;163;176;land;true;plains;1
635;182;175;165;land;false;plains;1
636;236;56;237;land;false;plains;1
637;111;209;245;land;false;plains;1
638;162;172;168;land;true;plains;1
639;244;88;188;land;false;plains;1
640;100;191;226;land;true;plains;1
641;142;200;243;land;false;plains;1
642;105;181;218;land;false;plains;1
643;195;152;157;land;false;plains;1
644;80;241;208;land;false;plains;1
645;245;203;233;land;true;plains;1
646;248;176;189;land;true;plains;1
647;246;26;253;land;false;plains;1
648;77;249;192;land;false;plains;1
649;249;248;174;land;false;plains;1
650;186;208;205;land;false;plains;1
651;122;252;191;land;false;plains;1
652;254;169;173;land;false;plains;1
653;210;71;228;land;true;plains;1
654;137;215;241;land;false;plains;1
655;224;193;230;land;false;plains;1
656;174;195;174;land;false;plains;1
657;162;170;213;land;false;plains;1
658;249;68;186;land;false;plains;1
659;185;185;172;land;false;plains;1
660;207;252;56;land;true;plains;1
661;247;212;93;land;true;plains;1
662;244;218;67;land;true;plains;1
663;185;145;206;land;false;plains;1
664;178;130;196;land;false;plains;1
665;226;177;165;land;true;plains;1
666;196;169;176;land;true;plains;1
667;145;157;232;land;false;plains;1
668;165;203;144;land;false;plains;1
669;206;243;231;land;false;plains;1
670;152;171;219;land;false;plains;1
671;203;204;155;land;true;plains;1
672;165;106;252;land;false;plains;1
673;112;225;195;land;true;plains;1
674;230;231;200;land;false;plains;1
675;153;140;248;land;false;plains;1
676;82;251;180;land;true;plains;1
677;196;223;120;land;false;plains;1
678;180;227;250;land;false;plains;1
679;114;204;190;land;false;plains;1
680;188;234;196;land;false;plains;1
681;232;118;206;land;false;plains;1
682;231;211;236;land;false;plains;1
683;130;211;237;land;false;plains;1
684;229;154;140;land;false;plains;1
685;156;244;188;land;false;plains;1
686;119;226;189;land;false;plains;1
687;252;176;96;land;false;plains;1
688;169;254;119;land;false;plains;1
689;128;217;227;land;false;plains;1
690;155;116;243;land;false;plains;1
691;233;147;234;land;true;plains;1
692;238;210;106;land;false;plains;1
693;151;163;213;land;false;plains;1
694;143;209;254;land;true;plains;1
695;191;241;130;land;false;plains;1
696;225;214;95;land;false;plains;1
697;211;56;237;land;false;plains;1
698;94;229;252;land;false;plains;1
699;253;199;120;land;false;plains;1
700;224;97;181;land;true;plains;1
701;242;139;122;land;true;plains;1
702;198;233;162;land;true;plains;1
703;58;201;246;land;true;plains;1
704;207;142;161;land;false;plains;1
705;131;234;178;land;false;plains;1
706;140;200;253;land;false;plains;1
707;223;180;204;land;false;plains;1
708;203;235;157;land;true;plains;1
709;147;218;211;land;true;plains;1
710;73;248;212;land;false;plains;1
711;247;199;105;land;false;plains;1
712;239;191;215;land;false;plains;1
713;152;172;209;land;false;plains;1
714;242;64;221;land;true;plains;1
715;235;83;196;land;false;plains;1
716;248;144;129;land;false;plains;1
717;240;142;206;land;false;plains;1
718;152;174;190;land;true;plains;1
719;244;253;139;land;false;plains;1
720;177;147;189;land;true;plains;1
721;202;199;176;land;false;plains;1
722;216;215;83;land;false;plains;1
723;171;184;251;land;false;plains;1
724;176;154;176;land;true;plains;1
725;115;244;179;land;true;plains;1
726;203;183;130;land;true;plains;1
727;207;134;165;land;false;plains;1
728;155;150;232;land;false;plains;1
729;166;168;243;land;true;plains;1
730;176;126;218;land;false;plains;1
731;191;118;223;land;true;plains;1
732;223;213;116;land;false;plains;1
733;127;252;206;land;false;plains;1
734;175;249;170;land;false;plains;1
735;246;164;161;land;true;plains;1
736;205;234;111;land;false;plains;1
737;205;218;103;land;false;plains;1
738;248;39;228;land;false;plains;1
739;152;188;208;land;false;plains;1
740;98;225;231;land;false;plains;1
741;121;159;240;land;true;plains;1
742;199;84;224;land;false;plains;1
743;192;234;202;land;true;plains;1
744;108;216;200;land;false;plains;1
745;199;220;223;land;true;plains;1
746;124;236;209;land;false;plains;1
747;169;231;124;land;false;plains;1
748;254;117;147;land;true;plains;1
749;185;105;229;land;false;plains;1
750;241;167;154;land;false;plains;1
751;193;108;241;land;false;plains;1
752;253;206;193;land;false;plains;1
753;229;119;177;land;false;plains;1
754;129;194;199;land;true;plains;1
755;252;123;195;land;false;plains;1
756;249;128;221;land;false;plains;1
757;178;238;177;land;false;plains;1
758;169;179;230;land;false;plains;1
759;150;175;242;land;false;plains;1
760;201;177;242;land;false;plains;1
761;235;235;83;land;false;plains;1
762;126;230;192;land;false;plains;1
763;179;191;201;land;false;plains;1
764;203;213;115;land;false;plains;1
765;183;70;251;land;false;plains;1
766;163;248;113;land;true;plains;1
767;216;236;251;land;false;plains;1
768;172;192;231;land;false;plains;1
769;185;164;169;land;false;plains;1
770;211;227;77;land;false;plains;1
771;193;211;175;land;false;plains;1
772;157;182;192;land;false;plains;1
773;232;147;164;land;false;plains;1
774;131;157;244;land;false;plains;1
775;115;251;203;land;true;plains;1
776;79;194;254;land;true;plains;1
777;244;192;176;land;false;plains;1
778;236;75;237;land;false;plains;1
779;241;170;169;land;false;plains;1
780;171;251;216;land;false;plains;1
781;244;114;226;land;false;plains;1
782;244;201;173;land;false;plains;1
783;105;192;249;land;false;plains;1
784;181;175;232;land;true;plains;1
785;195;228;187;land;false;plains;1
786;250;107;219;land;false;plains;1
787;189;104;234;land;true;plains;1
788;213;155;140;land;false;plains;1
789;226;187;195;land;false;plains;1
790;169;175;186;land;false;plains;1
791;182;177;207;land;true;plains;1
792;136;189;224;land;false;plains;1
793;223;107;247;land;false;plains;1
794;251;131;149;land;false;plains;1
795;34;253;219;land;false;plains;1
796;209;91;231;land;false;plains;1
797;195;99;221;land;true;plains;1
798;229;163;151;land;false;plains;1
799;241;224;190;land;false;plains;1
800;173;233;191;land;false;plains;1
801;76;206;231;land;false;plains;1
802;212;87;211;land;false;plains;1
803;124;157;239;land;false;plains;1
804;178;226;134;land;false;plains;1
805;138;177;225;land;false;plains;1
806;122;236;204;land;true;plains;1
807;47;225;240;land;false;plains;1
808;235;242;121;land;true;plains;1
809;170;151;184;land;false;plains;1
810;168;243;191;land;true;plains;1
811;179;221;183;land;false;plains;1
812;222;189;239;land;false;plains;1
813;114;153;243;land;false;plains;1
814;179;109;251;land;false;plains;1
815;59;232;230;land;true;plains;1
816;214;219;109;land;true;plains;1
817;87;236;221;land;false;plains;1
818;205;254;204;land;false;plains;1
819;176;211;245;land;false;plains;1
820;173;207;199;land;false;plains;1
821;70;225;214;land;true;plains;1
822;251;219;234;land;true;plains;1
